No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
28980,2013,4,22,11,1,205,199,NA,201,6,58,1015,14,SE,3.13,0,0
28981,2013,4,22,12,1,NA,NA,NA,214,7,58,1015,15,SE,7.15,0,0
28982,2013,4,22,13,1,241,227,164,236,7,58,1014,15,SE,11.17,0,0
28983,2013,4,22,14,1,235,217,161,218,7,58,1014,15,SE,16.09,0,0
28984,2013,4,22,15,1,237,225,172,228,7,55,1013,16,SE,20.11,0,0
28985,2013,4,22,16,1,237,225,172,190,7,55,1012,16,SE,25.03,0,0
28986,2013,4,22,17,1,171,152,123,158,7,58,1011,15,SE,29.95,0,0
28987,2013,4,22,18,1,153,150,125,166,7,58,1012,15,SE,33.08,0,0
28988,2013,4,22,19,1,172,157,130,171,6,54,1012,15,SE,34.87,0,0
28989,2013,4,22,20,1,185,170,136,183,7,71,1012,12,cv,0.89,0,0
28990,2013,4,22,21,1,187,186,145,197,7,76,1012,11,cv,1.78,0,0
28991,2013,4,22,22,1,201,187,144,188,7,76,1012,11,SE,1.79,0,0
28992,2013,4,22,23,1,150,147,118,152,7,66,1012,13,SE,4.92,0,0
28993,2013,4,23,0,1,138,130,90,135,7,66,1012,13,SE,8.94,0,0
28994,2013,4,23,1,1,138,129,106,135,7,71,1012,12,SE,12.96,0,0
28995,2013,4,23,2,1,134,129,86,134,6,76,1012,10,SE,16.09,0,0
28996,2013,4,23,3,1,140,133,85,140,6,76,1011,10,SE,17.88,0,0
28997,2013,4,23,4,1,148,141,89,146,7,87,1011,9,SE,21.01,0,0
28998,2013,4,23,5,1,169,156,102,175,7,87,1011,9,SE,22.8,0,0
28999,2013,4,23,6,1,179,175,141,195,7,81,1011,10,SE,25.93,0,0
29000,2013,4,23,7,1,164,180,148,203,7,81,1011,10,SE,29.95,0,0
29001,2013,4,23,8,1,174,194,156,201,7,81,1012,10,SE,31.74,0,0
29002,2013,4,23,9,1,203,203,NA,214,7,76,1011,11,cv,1.79,0,0
29003,2013,4,23,10,1,186,212,168,214,7,76,1011,11,SE,1.79,0,0
29004,2013,4,23,11,1,200,228,186,229,8,71,1011,13,SE,4.92,0,0
29005,2013,4,23,12,1,221,249,209,247,8,67,1010,14,cv,1.79,0,0
29006,2013,4,23,13,1,237,258,216,250,8,71,1010,13,SE,4.02,0,0
29007,2013,4,23,14,1,234,246,211,258,9,67,1009,15,cv,0.89,0,0
29008,2013,4,23,15,1,263,263,218,260,9,63,1008,16,SE,4.02,0,0
29009,2013,4,23,16,1,277,261,230,275,8,62,1010,15,NE,4.92,0,0
29010,2013,4,23,17,1,261,246,225,258,8,62,1011,15,NE,8.05,0,0
29011,2013,4,23,18,1,237,197,162,215,7,58,1011,15,cv,0.89,0,0
29012,2013,4,23,19,1,204,189,142,200,7,71,1012,12,NE,1.79,0,0
29013,2013,4,23,20,1,220,194,133,190,7,71,1012,12,cv,0.89,0,0
29014,2013,4,23,21,1,191,213,129,217,8,81,1013,11,NE,1.79,0,0
29015,2013,4,23,22,1,229,232,191,236,7,87,1013,9,cv,0.89,0,0
29016,2013,4,23,23,1,NA,214,126,224,7,93,1013,8,cv,1.78,0,0
29017,2013,4,24,0,1,235,203,113,241,7,93,1013,8,cv,2.67,0,0
29018,2013,4,24,1,1,216,197,166,217,7,93,1013,8,NE,1.79,0,0
29019,2013,4,24,2,1,185,164,115,179,7,93,1013,8,NW,0.89,0,0
29020,2013,4,24,3,1,153,131,106,154,6,93,1013,7,NW,2.68,0,0
29021,2013,4,24,4,1,132,108,123,125,5,93,1012,6,NW,4.47,0,0
29022,2013,4,24,5,1,116,100,NA,148,4,93,1012,5,NW,7.6,0,0
29023,2013,4,24,6,1,151,114,130,165,5,93,1012,6,NW,10.73,0,0
29024,2013,4,24,7,1,168,91,131,125,8,93,1012,9,NW,13.86,0,0
29025,2013,4,24,8,1,112,79,61,87,8,71,1011,13,NW,15.65,0,0
29026,2013,4,24,9,1,97,82,48,85,7,58,1011,15,cv,0.89,0,0
29027,2013,4,24,10,1,78,75,43,73,6,48,1010,17,NW,1.79,0,0
29028,2013,4,24,11,1,98,84,50,77,2,28,1010,21,cv,3.13,0,0
29029,2013,4,24,12,1,98,88,53,74,-2,18,1008,23,NW,4.92,0,0
29030,2013,4,24,13,1,60,48,51,36,-6,13,1008,24,NW,13.86,0,0
29031,2013,4,24,14,1,37,16,12,15,-10,9,1007,24,NW,22.8,0,0
29032,2013,4,24,15,1,28,17,11,9,-11,8,1007,25,NW,32.63,0,0
29033,2013,4,24,16,1,22,13,6,8,-8,11,1006,24,NW,42.46,0,0
29034,2013,4,24,17,1,21,8,12,11,-6,16,1007,20,NW,49.61,0,0
29035,2013,4,24,18,1,17,11,11,14,-3,22,1007,19,NW,54.53,0,0
29036,2013,4,24,19,1,22,16,17,18,-4,22,1008,18,NW,59.45,0,0
29037,2013,4,24,20,1,23,10,15,14,-2,27,1011,17,NE,8.05,0,0
29038,2013,4,24,21,1,12,8,9,8,-5,21,1012,17,NW,9.83,0,0
29039,2013,4,24,22,1,4,8,4,4,-4,26,1013,15,NW,18.77,0,0
29040,2013,4,24,23,1,5,9,5,6,-4,28,1013,14,NW,25.92,0,0
29041,2013,4,25,0,1,5,8,3,7,-5,28,1013,13,NW,31.73,0,0
29042,2013,4,25,1,1,13,10,15,14,-4,32,1013,12,NW,35.75,0,0
29043,2013,4,25,2,1,14,9,13,12,-4,30,1013,13,NW,40.67,0,0
29044,2013,4,25,3,1,3,14,12,16,-4,32,1013,12,NW,44.69,0,0
29045,2013,4,25,4,1,18,10,13,14,-5,30,1012,12,NW,48.71,0,0
29046,2013,4,25,5,1,16,14,10,15,-7,25,1013,12,NW,53.63,0,0
29047,2013,4,25,6,1,19,13,11,10,-8,22,1014,13,NW,61.68,0,0
29048,2013,4,25,7,1,8,8,9,9,-7,21,1014,15,NW,68.83,0,0
29049,2013,4,25,8,1,14,6,11,8,-8,18,1014,16,NW,76.88,0,0
29050,2013,4,25,9,1,11,3,5,9,-8,17,1014,17,NW,85.82,0,0
29051,2013,4,25,10,1,9,9,NA,10,-9,14,1014,19,NW,94.76,0,0
29052,2013,4,25,11,1,9,13,3,10,-10,12,1014,20,NW,104.59,0,0
29053,2013,4,25,12,1,27,12,3,9,-9,12,1013,21,NW,113.53,0,0
29054,2013,4,25,13,1,20,13,6,8,-9,11,1013,22,NW,121.58,0,0
29055,2013,4,25,14,1,8,10,7,9,-11,10,1012,22,NW,131.41,0,0
29056,2013,4,25,15,1,9,7,3,6,-12,8,1011,23,NW,141.24,0,0
29057,2013,4,25,16,1,8,6,4,5,-12,8,1011,23,NW,147.05,0,0
29058,2013,4,25,17,1,10,5,5,7,-15,7,1011,22,NW,156.88,0,0
29059,2013,4,25,18,1,7,10,3,8,-16,7,1011,21,NW,165.82,0,0
29060,2013,4,25,19,1,18,11,8,19,-15,8,1011,19,NW,170.74,0,0
29061,2013,4,25,20,1,NA,NA,NA,22,-13,14,1012,14,NW,173.87,0,0
29062,2013,4,25,21,1,25,35,11,52,-10,17,1013,14,cv,0.89,0,0
29063,2013,4,25,22,1,38,43,15,40,-6,27,1013,12,cv,1.78,0,0
29064,2013,4,25,23,1,76,57,17,95,-13,11,1013,17,NW,1.79,0,0
29065,2013,4,26,0,1,43,51,31,40,-7,27,1013,11,cv,0.89,0,0
29066,2013,4,26,1,1,47,47,33,71,-6,31,1013,10,SE,3.13,0,0
29067,2013,4,26,2,1,52,53,36,64,-5,34,1013,10,NW,1.79,0,0
29068,2013,4,26,3,1,47,88,37,92,-3,42,1013,9,SE,1.79,0,0
29069,2013,4,26,4,1,46,91,46,83,-4,37,1012,10,NW,0.89,0,0
29070,2013,4,26,5,1,54,124,59,100,0,60,1012,7,cv,0.89,0,0
29071,2013,4,26,6,1,72,123,69,115,0,60,1012,7,cv,1.78,0,0
29072,2013,4,26,7,1,63,83,47,70,0,46,1012,11,cv,2.67,0,0
29073,2013,4,26,8,1,74,103,69,83,-2,33,1013,14,cv,3.56,0,0
29074,2013,4,26,9,1,88,95,72,87,-4,25,1012,16,SE,1.79,0,0
29075,2013,4,26,10,1,NA,94,69,81,-3,22,1012,19,cv,0.89,0,0
29076,2013,4,26,11,1,97,78,58,80,0,26,1011,20,cv,2.68,0,0
29077,2013,4,26,12,1,95,85,65,80,-1,21,1010,22,SE,3.13,0,0
29078,2013,4,26,13,1,88,93,72,78,0,21,1009,23,SE,7.15,0,0
29079,2013,4,26,14,1,99,85,69,70,1,22,1008,24,SE,8.94,0,0
29080,2013,4,26,15,1,97,77,58,66,1,22,1007,24,SE,12.96,0,0
29081,2013,4,26,16,1,101,79,59,74,1,22,1006,24,SE,16.98,0,0
29082,2013,4,26,17,1,99,80,61,74,2,26,1006,22,SE,21,0,0
29083,2013,4,26,18,1,103,84,57,80,1,24,1006,22,SE,25.92,0,0
29084,2013,4,26,19,1,84,76,55,74,1,28,1006,20,SE,30.84,0,0
29085,2013,4,26,20,1,57,51,36,52,0,27,1007,19,SE,35.76,0,0
29086,2013,4,26,21,1,40,42,31,41,-3,25,1008,17,SE,38.89,0,0
29087,2013,4,26,22,1,43,43,26,38,-3,25,1009,17,SE,43.81,0,0
29088,2013,4,26,23,1,51,49,29,45,-2,27,1009,17,SE,45.6,0,0
29089,2013,4,27,0,1,52,63,36,55,-1,31,1009,16,SE,48.73,0,0
29090,2013,4,27,1,1,58,64,46,63,-1,33,1009,15,NE,1.79,0,0
29091,2013,4,27,2,1,66,73,47,69,-1,35,1009,14,cv,0.89,0,0
29092,2013,4,27,3,1,81,72,59,81,1,50,1009,11,NE,0.89,0,0
29093,2013,4,27,4,1,87,89,64,122,1,50,1009,11,NW,1.79,0,0
29094,2013,4,27,5,1,80,82,62,82,1,57,1009,9,NW,3.58,0,0
29095,2013,4,27,6,1,74,62,55,55,2,61,1010,9,cv,0.89,0,0
29096,2013,4,27,7,1,67,86,57,62,3,50,1011,13,cv,1.78,0,0
29097,2013,4,27,8,1,63,45,38,61,-1,27,1011,18,NE,1.79,0,0
29098,2013,4,27,9,1,48,40,33,46,-6,17,1012,19,SE,4.02,0,0
29099,2013,4,27,10,1,45,42,33,45,-2,22,1012,20,SE,7.15,0,0
29100,2013,4,27,11,1,48,42,31,50,0,24,1012,21,SE,11.17,0,0
29101,2013,4,27,12,1,55,50,38,54,-1,21,1011,22,SE,14.3,0,0
29102,2013,4,27,13,1,67,NA,48,64,1,23,1010,23,SE,18.32,0,0
29103,2013,4,27,14,1,78,NA,54,75,2,23,1010,24,SE,22.34,0,0
29104,2013,4,27,15,1,85,NA,55,76,3,25,1009,24,SE,26.36,0,0
29105,2013,4,27,16,1,79,NA,59,70,1,22,1009,24,SE,31.28,0,0
29106,2013,4,27,17,1,82,51,63,80,2,25,1009,23,SE,36.2,0,0
29107,2013,4,27,18,1,92,82,62,82,4,30,1009,22,SE,41.12,0,0
29108,2013,4,27,19,1,104,92,68,95,4,34,1010,20,SE,45.14,0,0
29109,2013,4,27,20,1,77,82,58,77,5,39,1011,19,SE,48.27,0,0
29110,2013,4,27,21,1,82,86,62,81,4,41,1012,17,SE,51.4,0,0
29111,2013,4,27,22,1,94,102,70,97,4,44,1012,16,SE,54.53,0,0
29112,2013,4,27,23,1,103,102,77,103,4,47,1013,15,SE,56.32,0,0
29113,2013,4,28,0,1,85,89,74,85,4,47,1013,15,SE,58.11,0,0
29114,2013,4,28,1,1,86,89,70,89,4,54,1012,13,SE,61.24,0,0
29115,2013,4,28,2,1,79,98,66,96,4,54,1011,13,SE,63.03,0,0
29116,2013,4,28,3,1,76,89,62,80,5,58,1011,13,cv,0.89,0,0
29117,2013,4,28,4,1,NA,85,NA,85,5,66,1010,11,SE,0.89,0,0
29118,2013,4,28,5,1,83,87,66,91,5,62,1010,12,cv,0.89,0,0
29119,2013,4,28,6,1,80,76,62,81,6,71,1010,11,SE,0.89,0,0
29120,2013,4,28,7,1,71,80,NA,81,5,58,1010,13,NE,0.89,0,0
29121,2013,4,28,8,1,81,80,70,94,5,54,1010,14,SE,1.79,0,0
29122,2013,4,28,9,1,93,81,67,80,5,47,1010,16,SE,4.92,0,0
29123,2013,4,28,10,1,77,81,60,79,6,54,1010,15,SE,8.94,0,0
29124,2013,4,28,11,1,80,82,61,89,6,54,1010,15,cv,0.89,0,0
29125,2013,4,28,12,1,87,86,74,85,7,51,1009,17,NE,3.13,0,0
29126,2013,4,28,13,1,88,83,68,82,7,48,1009,18,NE,4.92,0,0
29127,2013,4,28,14,1,86,84,72,85,7,48,1008,18,cv,0.89,0,0
29128,2013,4,28,15,1,100,85,81,92,7,48,1007,18,cv,1.78,0,0
29129,2013,4,28,16,1,100,83,83,92,7,48,1007,18,cv,2.67,0,0
29130,2013,4,28,17,1,99,87,87,96,8,48,1007,19,cv,3.56,0,0
29131,2013,4,28,18,1,62,81,64,74,7,45,1008,19,NW,3.13,0,0
29132,2013,4,28,19,1,31,17,11,16,-5,19,1010,19,NW,12.96,0,0
29133,2013,4,28,20,1,44,17,14,21,-9,13,1011,20,NW,22.79,0,0
29134,2013,4,28,21,1,37,20,20,20,-8,15,1012,19,NW,29.94,0,0
29135,2013,4,28,22,1,23,17,10,17,-5,23,1012,16,NE,1.79,0,0
29136,2013,4,28,23,1,20,19,11,11,-10,13,1013,19,NW,7.15,0,0
29137,2013,4,29,0,1,17,24,14,11,-10,13,1014,19,NW,12.96,0,0
29138,2013,4,29,1,1,10,24,11,14,-11,13,1014,17,NW,16.98,0,0
29139,2013,4,29,2,1,12,26,14,14,-11,14,1014,16,NW,18.77,0,0
29140,2013,4,29,3,1,3,14,6,15,-2,40,1014,11,cv,0.89,0,0
29141,2013,4,29,4,1,15,11,5,17,-3,42,1013,9,SE,1.79,0,0
29142,2013,4,29,5,1,12,30,8,17,-1,52,1013,8,cv,0.89,0,0
29143,2013,4,29,6,1,17,10,7,21,1,61,1013,8,cv,1.78,0,0
29144,2013,4,29,7,1,18,10,8,24,1,41,1014,14,cv,2.67,0,0
29145,2013,4,29,8,1,NA,13,11,20,-4,19,1014,20,NE,1.79,0,0
29146,2013,4,29,9,1,28,12,9,17,-9,11,1014,22,NW,3.13,0,0
29147,2013,4,29,10,1,NA,13,17,47,-9,11,1013,23,NW,6.26,0,0
29148,2013,4,29,11,1,17,18,10,44,-9,9,1012,25,NW,9.39,0,0
29149,2013,4,29,12,1,25,17,NA,39,-8,9,1012,27,NW,14.31,0,0
29150,2013,4,29,13,1,17,6,7,27,-11,7,1011,27,NW,22.36,0,0
29151,2013,4,29,14,1,13,5,10,30,-11,6,1009,28,NW,31.3,0,0
29152,2013,4,29,15,1,18,16,9,11,-14,5,1009,29,NW,42.48,0,0
29153,2013,4,29,16,1,21,21,9,12,-14,5,1008,29,NW,51.42,0,0
29154,2013,4,29,17,1,25,8,8,38,-15,5,1008,28,NW,62.6,0,0
29155,2013,4,29,18,1,22,18,7,74,-13,6,1008,27,NW,71.54,0,0
29156,2013,4,29,19,1,33,17,16,37,-15,5,1009,26,NW,80.48,0,0
29157,2013,4,29,20,1,38,30,18,31,-13,7,1010,25,NW,87.63,0,0
29158,2013,4,29,21,1,32,39,13,32,-14,6,1011,24,NW,93.44,0,0
29159,2013,4,29,22,1,32,35,18,48,-14,6,1011,24,NW,100.59,0,0
29160,2013,4,29,23,1,111,26,44,81,-13,8,1011,23,NW,106.4,0,0
29161,2013,4,30,0,1,42,23,20,36,-10,13,1012,18,NW,110.42,0,0
29162,2013,4,30,1,1,21,15,15,12,-11,11,1013,20,NE,4.92,0,0
29163,2013,4,30,2,1,15,25,10,10,-13,10,1014,18,NE,9.84,0,0
29164,2013,4,30,3,1,11,19,10,11,-12,13,1014,16,NE,11.63,0,0
29165,2013,4,30,4,1,10,22,7,15,-7,25,1014,12,NW,1.79,0,0
29166,2013,4,30,5,1,15,23,8,10,-4,37,1014,10,cv,0.89,0,0
29167,2013,4,30,6,1,14,13,11,11,-8,20,1015,14,NW,3.13,0,0
29168,2013,4,30,7,1,12,17,13,14,-11,13,1015,17,NE,4.92,0,0
29169,2013,4,30,8,1,13,13,7,10,-10,13,1016,19,NE,9.84,0,0
29170,2013,4,30,9,1,16,12,10,9,-10,11,1016,21,NE,13.86,0,0
29171,2013,4,30,10,1,16,7,11,11,-10,10,1015,22,NE,18.78,0,0
29172,2013,4,30,11,1,17,13,35,70,-10,9,1015,24,NE,23.7,0,0
29173,2013,4,30,12,1,18,8,21,11,-11,7,1014,26,NE,27.72,0,0
29174,2013,4,30,13,1,26,7,15,12,-9,8,1013,28,NW,4.02,0,0
29175,2013,4,30,14,1,22,17,14,13,-9,8,1012,28,cv,3.13,0,0
29176,2013,4,30,15,1,16,26,13,16,-13,5,1011,28,cv,4.92,0,0
29177,2013,4,30,16,1,31,20,11,11,-11,6,1011,28,NE,3.13,0,0
29178,2013,4,30,17,1,19,15,14,13,-12,6,1011,27,SE,4.02,0,0
29179,2013,4,30,18,1,28,17,17,22,-15,5,1011,26,NE,3.13,0,0
29180,2013,4,30,19,1,38,36,19,36,-10,10,1012,23,cv,0.89,0,0
29181,2013,4,30,20,1,35,57,31,45,-9,13,1013,20,cv,1.78,0,0
29182,2013,4,30,21,1,22,45,26,40,-6,18,1014,18,cv,2.67,0,0
29183,2013,4,30,22,1,27,46,24,38,-10,13,1015,19,SE,1.79,0,0
29184,2013,4,30,23,1,38,42,29,38,-4,26,1016,15,SE,6.71,0,0
29185,2013,5,1,0,1,27,24,17,81,-2,33,1017,14,SE,10.73,0,0
29186,2013,5,1,1,1,26,26,20,41,-2,35,1018,13,SE,12.52,0,0
29187,2013,5,1,2,1,23,35,19,36,-1,46,1018,10,NW,1.79,0,0
29188,2013,5,1,3,1,23,33,24,59,0,53,1018,9,NW,3.58,0,0
29189,2013,5,1,4,1,26,45,21,46,2,65,1018,8,NE,0.89,0,0
29190,2013,5,1,5,1,29,49,25,48,4,75,1018,8,cv,0.89,0,0
29191,2013,5,1,6,1,34,54,27,83,2,65,1018,8,NW,0.89,0,0
29192,2013,5,1,7,1,45,48,30,45,2,47,1018,13,cv,0.89,0,0
29193,2013,5,1,8,1,38,35,32,33,2,36,1018,17,cv,1.78,0,0
29194,2013,5,1,9,1,40,41,34,30,1,31,1018,18,cv,2.67,0,0
29195,2013,5,1,10,1,40,39,35,27,0,27,1017,19,NW,1.79,0,0
29196,2013,5,1,11,1,38,23,25,24,-2,21,1016,21,NW,3.58,0,0
29197,2013,5,1,12,1,44,29,25,28,-6,14,1015,22,SE,1.79,0,0
29198,2013,5,1,13,1,42,38,28,34,-7,12,1014,23,SE,3.58,0,0
29199,2013,5,1,14,1,44,39,28,33,-5,13,1013,25,cv,1.79,0,0
29200,2013,5,1,15,1,40,35,25,28,-5,13,1012,25,SE,3.13,0,0
29201,2013,5,1,16,1,50,38,32,35,-4,15,1011,24,SE,7.15,0,0
29202,2013,5,1,17,1,54,38,32,38,-1,20,1011,23,SE,12.96,0,0
29203,2013,5,1,18,1,51,43,38,59,-1,21,1011,22,SE,20.11,0,0
29204,2013,5,1,19,1,50,39,36,41,0,24,1012,21,SE,25.92,0,0
29205,2013,5,1,20,1,54,43,41,51,-1,22,1012,21,SE,29.05,0,0
29206,2013,5,1,21,1,66,57,50,56,0,31,1012,17,SE,30.84,0,0
29207,2013,5,1,22,1,81,70,59,70,1,36,1013,16,SE,32.63,0,0
29208,2013,5,1,23,1,81,64,59,71,4,47,1013,15,SE,35.76,0,0
29209,2013,5,2,0,1,42,45,37,55,1,36,1013,16,SE,38.89,0,0
29210,2013,5,2,1,1,44,40,35,52,0,33,1013,16,SE,42.02,0,0
29211,2013,5,2,2,1,45,53,34,53,1,38,1013,15,SE,43.81,0,0
29212,2013,5,2,3,1,49,56,40,57,2,44,1013,14,SE,45.6,0,0
29213,2013,5,2,4,1,55,67,50,72,3,47,1013,14,SE,49.62,0,0
29214,2013,5,2,5,1,77,80,64,88,5,54,1013,14,SE,52.75,0,0
29215,2013,5,2,6,1,81,105,78,98,6,62,1014,13,SE,54.54,0,0
29216,2013,5,2,7,1,87,104,83,103,6,58,1014,14,SE,57.67,0,0
29217,2013,5,2,8,1,89,96,85,100,6,51,1015,16,NE,1.79,0,0
29218,2013,5,2,9,1,94,93,74,102,7,51,1014,17,SE,1.79,0,0
29219,2013,5,2,10,1,65,73,51,75,7,45,1014,19,cv,0.89,0,0
29220,2013,5,2,11,1,67,66,52,78,4,32,1013,21,SE,3.13,0,0
29221,2013,5,2,12,1,92,89,69,89,2,26,1012,22,SE,4.92,0,0
29222,2013,5,2,13,1,99,93,77,98,3,26,1012,23,SE,8.94,0,0
29223,2013,5,2,14,1,103,90,75,96,1,22,1011,24,SE,12.07,0,0
29224,2013,5,2,15,1,109,95,82,97,2,23,1010,24,SE,15.2,0,0
29225,2013,5,2,16,1,110,97,84,96,4,28,1009,23,SE,19.22,0,0
29226,2013,5,2,17,1,101,91,79,95,3,26,1008,23,SE,23.24,0,0
29227,2013,5,2,18,1,95,80,70,86,4,32,1009,21,SE,29.05,0,0
29228,2013,5,2,19,1,88,80,68,94,3,32,1009,20,SE,33.97,0,0
29229,2013,5,2,20,1,78,82,73,79,4,37,1010,19,SE,39.78,0,0
29230,2013,5,2,21,1,88,92,77,87,4,39,1011,18,SE,44.7,0,0
29231,2013,5,2,22,1,86,81,77,81,4,41,1012,17,SE,48.72,0,0
29232,2013,5,2,23,1,68,61,60,59,5,45,1013,17,SE,54.53,0,0
29233,2013,5,3,0,1,58,65,55,68,4,41,1013,17,SE,58.55,0,0
29234,2013,5,3,1,1,81,84,71,82,7,66,1015,13,NE,4.02,0,0
29235,2013,5,3,2,1,59,60,61,60,9,81,1016,12,SE,1.79,0,0
29236,2013,5,3,3,1,44,53,48,44,9,76,1016,13,SE,4.92,0.1,0.1
29237,2013,5,3,4,1,42,53,33,48,9,81,1016,12,cv,0.89,0,0
29238,2013,5,3,5,1,48,56,53,52,9,81,1017,12,NW,0.89,0,0
29239,2013,5,3,6,1,35,55,32,51,9,76,1017,13,cv,0.89,0,0
29240,2013,5,3,7,1,37,51,47,51,10,76,1018,14,NW,1.79,0,0
29241,2013,5,3,8,1,45,43,47,56,8,58,1018,16,NW,3.58,0,0
29242,2013,5,3,9,1,49,48,52,57,8,55,1018,17,cv,0.89,0,0
29243,2013,5,3,10,1,48,55,62,63,9,52,1018,19,cv,1.78,0,0
29244,2013,5,3,11,1,54,60,66,61,7,45,1018,19,cv,3.57,0,0
29245,2013,5,3,12,1,56,64,69,69,6,39,1018,20,cv,4.46,0,0
29246,2013,5,3,13,1,72,68,49,71,7,40,1017,21,cv,6.25,0,0
29247,2013,5,3,14,1,62,67,74,73,5,32,1016,22,SE,3.13,0,0
29248,2013,5,3,15,1,59,67,66,67,5,32,1016,22,cv,1.79,0,0
29249,2013,5,3,16,1,63,54,38,60,5,32,1015,22,SE,4.02,0,0
29250,2013,5,3,17,1,53,51,50,57,4,30,1015,22,SE,8.04,0,0
29251,2013,5,3,18,1,56,52,55,52,4,32,1015,21,SE,12.96,0,0
29252,2013,5,3,19,1,73,57,64,66,5,39,1015,19,SE,16.98,0,0
29253,2013,5,3,20,1,73,64,67,72,6,42,1016,19,SE,20.11,0,0
29254,2013,5,3,21,1,76,66,71,77,7,55,1016,16,SE,23.24,0,0
29255,2013,5,3,22,1,95,NA,87,96,7,51,1016,17,SE,25.03,0,0
29256,2013,5,3,23,1,80,89,85,86,7,55,1017,16,SE,26.82,0,0
29257,2013,5,4,0,1,73,67,71,71,7,58,1017,15,SE,30.84,0,0
29258,2013,5,4,1,1,74,68,70,67,7,58,1017,15,SE,34.86,0,0
29259,2013,5,4,2,1,77,69,73,74,7,62,1017,14,SE,36.65,0,0
29260,2013,5,4,3,1,86,79,83,83,7,62,1017,14,SE,39.78,0,0
29261,2013,5,4,4,1,92,92,88,88,7,66,1017,13,SE,42.91,0,0
29262,2013,5,4,5,1,100,98,92,98,7,66,1017,13,SE,46.04,0,0
29263,2013,5,4,6,1,112,100,109,112,8,76,1018,12,NE,1.79,0,0
29264,2013,5,4,7,1,127,173,119,124,9,71,1018,14,SE,1.79,0,0
29265,2013,5,4,8,1,139,127,136,131,10,67,1018,16,SE,3.58,0,0
29266,2013,5,4,9,1,147,137,142,139,9,55,1018,18,SE,5.37,0,0
29267,2013,5,4,10,1,124,115,139,117,10,55,1018,19,cv,1.79,0,0
29268,2013,5,4,11,1,75,187,58,83,9,40,1017,23,SE,7.15,0,0
29269,2013,5,4,12,1,65,77,92,82,7,35,1017,23,SE,14.3,0,0
29270,2013,5,4,13,1,74,69,42,78,5,29,1016,24,SE,19.22,0,0
29271,2013,5,4,14,1,57,65,64,70,3,25,1015,24,SE,26.37,0,0
29272,2013,5,4,15,1,55,69,55,64,2,22,1015,25,SE,32.18,0,0
29273,2013,5,4,16,1,66,67,58,65,0,19,1014,25,SE,36.2,0,0
29274,2013,5,4,17,1,64,67,46,54,-1,17,1014,25,SE,42.01,0,0
29275,2013,5,4,18,1,69,64,54,65,-1,19,1014,24,SE,47.82,0,0
29276,2013,5,4,19,1,70,68,67,71,1,23,1014,23,SE,51.84,0,0
29277,2013,5,4,20,1,73,71,66,75,3,30,1015,21,SE,54.97,0,0
29278,2013,5,4,21,1,78,73,74,80,4,34,1016,20,SE,56.76,0,0
29279,2013,5,4,22,1,88,92,77,84,9,63,1016,16,SE,57.65,0,0
29280,2013,5,4,23,1,105,126,91,104,8,55,1016,17,SE,59.44,0,0
29281,2013,5,5,0,1,114,147,109,134,8,55,1016,17,SE,61.23,0,0
29282,2013,5,5,1,1,119,155,124,136,8,58,1016,16,SE,63.02,0,0
29283,2013,5,5,2,1,124,152,129,145,9,67,1016,15,SE,64.81,0,0
29284,2013,5,5,3,1,129,150,140,144,9,71,1016,14,cv,0.89,0,0
29285,2013,5,5,4,1,135,157,141,153,8,67,1017,14,cv,1.34,0,0
29286,2013,5,5,5,1,135,162,141,167,9,81,1017,12,NE,0.89,0,0
29287,2013,5,5,6,1,158,156,157,157,9,81,1017,12,cv,0.89,0,0
29288,2013,5,5,7,1,158,156,157,152,10,72,1018,15,NE,0.89,0,0
29289,2013,5,5,8,1,176,170,175,166,8,55,1018,17,SE,1.79,0,0
29290,2013,5,5,9,1,188,187,187,169,10,55,1018,19,cv,0.89,0,0
29291,2013,5,5,10,1,188,187,194,161,10,49,1018,21,cv,1.78,0,0
29292,2013,5,5,11,1,183,186,844,156,11,46,1018,23,cv,2.67,0,0
29293,2013,5,5,12,1,194,193,216,172,12,44,1017,25,cv,3.56,0,0
29294,2013,5,5,13,1,203,206,221,177,12,41,1016,26,cv,4.45,0,0
29295,2013,5,5,14,1,203,205,221,182,11,36,1016,27,SE,3.13,0,0
29296,2013,5,5,15,1,198,194,213,179,11,36,1015,27,SE,6.26,0,0
29297,2013,5,5,16,1,207,203,219,187,12,39,1014,27,SE,10.28,0,0
29298,2013,5,5,17,1,222,206,159,209,13,41,1013,27,SE,14.3,0,0
29299,2013,5,5,18,1,230,207,230,211,13,44,1013,26,SE,18.32,0,0
29300,2013,5,5,19,1,239,216,242,230,13,47,1014,25,SE,22.34,0,0
29301,2013,5,5,20,1,253,238,260,254,14,60,1014,22,SE,25.47,0,0
29302,2013,5,5,21,1,264,260,224,271,15,60,1015,23,SE,29.49,0,0
29303,2013,5,5,22,1,275,299,160,275,15,68,1015,21,SE,31.28,0,0
29304,2013,5,5,23,1,272,326,148,284,15,77,1015,19,cv,0.89,0,0
29305,2013,5,6,0,1,287,359,149,297,15,82,1015,18,SE,0.89,0,0
29306,2013,5,6,1,1,291,396,143,314,15,82,1015,18,SE,1.78,0,0
