No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
20866,2012,5,19,9,1,NA,59,NA,15,77.64,1012.9,19,SE,15,0.4,4.4
20867,2012,5,19,10,1,NA,58,NA,15,77.64,1012.9,19,NE,3,1.7,6.1
20868,2012,5,19,11,1,NA,64,NA,15,77.64,1011.9,19,SE,4,0.8,6.9
20869,2012,5,19,12,1,NA,53,NA,14,77.48,1011.9,18,NE,5,0.7,7.6
20870,2012,5,19,13,1,NA,49,NA,13,72.6,1011.9,18,NE,9,0.9,8.5
20871,2012,5,19,14,1,NA,55,NA,13,77.32,1010.8,17,NE,13,2,10.5
20872,2012,5,19,15,1,NA,60,NA,13,77.32,1010.8,17,NE,17,2.2,12.7
20873,2012,5,19,16,1,NA,59,NA,13,77.32,1010.2,17,NE,23,2.1,14.8
20874,2012,5,19,17,1,NA,44,NA,13,82.4,1010.8,16,SE,5,0.8,15.6
20875,2012,5,19,18,1,NA,33,NA,12,82.27,1010.2,15,NE,6,0.1,15.7
20876,2012,5,19,19,1,NA,30,NA,12,77.17,1010.8,16,NE,9,0,0
20877,2012,5,19,20,1,NA,29,NA,13,82.4,1011.9,16,NE,12,0.3,0.3
20878,2012,5,19,21,1,NA,28,NA,13,82.4,1011.9,16,NE,16,1.1,1.4
20879,2012,5,19,22,1,NA,31,NA,13,82.4,1011.9,16,NE,20,0.2,1.6
20880,2012,5,19,23,1,NA,16,NA,14,87.93,1011.9,16,NE,25,0.6,2.2
20881,2012,5,20,0,1,NA,17,NA,14,87.93,1010.8,16,NE,30,0.3,2.5
20882,2012,5,20,1,1,NA,19,NA,14,87.93,1010.8,16,NE,34,0.9,3.4
20883,2012,5,20,2,1,NA,22,NA,14,87.93,1010.8,16,NE,38,1.2,4.6
20884,2012,5,20,3,1,NA,17,NA,14,87.93,1010.8,16,NE,42,0.2,4.8
20885,2012,5,20,4,1,NA,19,NA,14,87.93,1010.8,16,NE,47,1.8,6.6
20886,2012,5,20,5,1,NA,23,NA,14,87.93,1010.8,16,NE,51,2.2,8.8
20887,2012,5,20,6,1,NA,20,NA,15,93.8,1011.9,16,NE,54,0.7,9.5
20888,2012,5,20,7,1,NA,14,NA,15,93.8,1012.9,16,NE,58,0.2,9.7
20889,2012,5,20,8,1,NA,18,NA,15,88.02,1012.9,17,NE,61,0,0
20890,2012,5,20,9,1,NA,24,NA,15,88.02,1013.9,17,NE,64,0,0
20891,2012,5,20,10,1,NA,31,NA,14,82.52,1013.9,17,NE,67,0,0
20892,2012,5,20,11,1,NA,34,NA,15,77.64,1013.9,19,NE,72,0.1,0.1
20893,2012,5,20,12,1,NA,24,NA,14,72.78,1013.9,19,NE,77,0,0
20894,2012,5,20,13,1,NA,27,NA,14,72.78,1012.9,19,NE,82,0,0
20895,2012,5,20,14,1,NA,38,NA,14,68.4,1012.9,20,NE,87,0,0
20896,2012,5,20,15,1,NA,37,NA,14,68.4,1012.9,20,NE,92,0,0
20897,2012,5,20,16,1,NA,36,NA,14,68.4,1012.9,20,NE,97,0,0
20898,2012,5,20,17,1,NA,34,NA,14,64.32,1012.9,21,NE,103,0,0
20899,2012,5,20,18,1,NA,28,NA,13,64.09,1012.9,20,NE,108,0,0
20900,2012,5,20,19,1,NA,34,NA,14,68.4,1013.9,20,NE,114,0,0
20901,2012,5,20,20,1,NA,37,NA,14,72.78,1013.9,19,NE,118,0,0
20902,2012,5,20,21,1,NA,45,NA,15,77.64,1014.9,19,NE,123,0,0
20903,2012,5,20,22,1,NA,44,NA,15,82.65,1014.9,18,NE,126,0,0
20904,2012,5,20,23,1,NA,42,NA,15,82.65,1014.9,18,NE,129,0,0
20905,2012,5,21,0,1,NA,43,NA,15,82.65,1013.9,18,NE,131,0,0
20906,2012,5,21,1,1,NA,40,NA,15,88.02,1013.9,17,NE,134,0,0
20907,2012,5,21,2,1,NA,50,NA,15,93.8,1013.9,16,NE,137,0,0
20908,2012,5,21,3,1,NA,55,NA,15,100,1013.9,15,NE,139,0,0
20909,2012,5,21,4,1,NA,59,NA,15,93.8,1013.9,16,NE,141,0,0
20910,2012,5,21,5,1,NA,55,NA,15,93.8,1013.9,16,NE,143,0,0
20911,2012,5,21,6,1,NA,56,NA,15,93.8,1014.9,16,NE,145,0,0
20912,2012,5,21,7,1,NA,50,NA,17,93.89,1015.9,18,NE,147,0,0
20913,2012,5,21,8,1,NA,53,NA,16,77.79,1015.9,20,NE,151,0,0
20914,2012,5,21,9,1,NA,49,NA,15,68.61,1015.9,21,NE,154,0,0
20915,2012,5,21,10,1,NA,50,NA,15,60.74,1015.9,23,NE,158,0,0
20916,2012,5,21,11,1,NA,47,NA,14,53.62,1014.9,24,NE,162,0,0
20917,2012,5,21,12,1,NA,38,NA,13,50.24,1013.9,24,NE,167,0,0
20918,2012,5,21,13,1,NA,41,NA,13,47.33,1013.9,25,NE,172,0,0
20919,2012,5,21,14,1,NA,39,NA,14,50.51,1013.9,25,NE,177,0,0
20920,2012,5,21,15,1,NA,33,NA,12,44.33,1012.9,25,NE,183,0,0
20921,2012,5,21,16,1,NA,42,NA,12,47.05,1012.9,24,NE,188,0,0
20922,2012,5,21,17,1,NA,40,NA,13,50.24,1012.9,24,SE,6,0,0
20923,2012,5,21,18,1,NA,35,NA,13,53.36,1013.9,23,NE,5,0,0
20924,2012,5,21,19,1,NA,43,NA,13,56.69,1013.9,22,NE,9,0,0
20925,2012,5,21,20,1,NA,42,NA,14,64.32,1014.9,21,NE,12,0,0
20926,2012,5,21,21,1,NA,45,NA,14,64.32,1014.9,21,NE,15,0,0
20927,2012,5,21,22,1,NA,44,NA,15,72.96,1014.9,20,NE,18,0,0
20928,2012,5,21,23,1,NA,51,NA,15,72.96,1014.9,20,NE,21,0,0
20929,2012,5,22,0,1,NA,51,NA,15,77.64,1014.9,19,NE,23,0,0
20930,2012,5,22,1,1,NA,53,NA,15,82.65,1014.9,18,NE,25,0,0
20931,2012,5,22,2,1,NA,49,NA,15,77.64,1014.9,19,NE,27,0,0
20932,2012,5,22,3,1,NA,47,NA,15,82.65,1013.9,18,cv,0,0,0
20933,2012,5,22,4,1,NA,31,NA,15,82.65,1013.9,18,cv,0,0,0
20934,2012,5,22,5,1,NA,34,NA,15,82.65,1013.9,18,NE,2,0,0
20935,2012,5,22,6,1,NA,28,NA,15,77.64,1013.9,19,NE,4,0,0
20936,2012,5,22,7,1,NA,33,NA,16,77.79,1013.9,20,NE,6,0,0
20937,2012,5,22,8,1,NA,NA,NA,16,73.14,1013.9,21,NE,9,0,0
20938,2012,5,22,9,1,NA,28,NA,15,64.54,1013.9,22,SE,4,0,0
20939,2012,5,22,10,1,NA,30,NA,15,60.74,1013.9,23,SE,7,0,0
20940,2012,5,22,11,1,NA,21,NA,15,60.74,1013.9,23,NE,4,0,0
20941,2012,5,22,12,1,NA,25,NA,15,60.74,1012.9,23,NE,6,0,0
20942,2012,5,22,13,1,NA,27,NA,15,57.2,1012.9,24,NE,10,0,0
20943,2012,5,22,14,1,NA,27,NA,15,57.2,1012.9,24,NE,14,0,0
20944,2012,5,22,15,1,NA,30,NA,15,57.2,1011.9,24,SE,4,0,0
20945,2012,5,22,16,1,NA,29,NA,15,57.2,1011.9,24,SE,9,0,0
20946,2012,5,22,17,1,NA,29,NA,15,60.74,1010.8,23,NE,5,0,0
20947,2012,5,22,18,1,NA,33,NA,15,64.54,1011.9,22,NE,9,0,0
20948,2012,5,22,19,1,NA,40,NA,15,68.61,1011.9,21,SE,3,0,0
20949,2012,5,22,20,1,NA,39,NA,16,73.14,1011.9,21,NE,4,0,0
20950,2012,5,22,21,1,NA,38,NA,15,72.96,1011.9,20,NE,8,0,0
20951,2012,5,22,22,1,NA,38,NA,15,72.96,1012.9,20,NE,11,0,0
20952,2012,5,22,23,1,NA,38,NA,15,72.96,1012.9,20,NE,14,0,0
20953,2012,5,23,0,1,NA,37,NA,16,77.79,1012.9,20,SE,2,0,0
20954,2012,5,23,1,1,NA,35,NA,16,77.79,1011.9,20,SE,5,0,0
20955,2012,5,23,2,1,NA,42,NA,16,77.79,1011.9,20,SE,8,0,0
20956,2012,5,23,3,1,NA,40,NA,16,82.77,1010.8,19,SE,10,0,0
20957,2012,5,23,4,1,NA,45,NA,16,82.77,1011.9,19,SE,13,0,0
20958,2012,5,23,5,1,NA,43,NA,16,82.77,1011.9,19,SE,15,0.1,0.1
20959,2012,5,23,6,1,NA,45,NA,17,88.2,1011.9,19,SE,16,0,0
20960,2012,5,23,7,1,NA,38,NA,17,88.2,1011.9,19,SE,18,0,0
20961,2012,5,23,8,1,NA,38,NA,17,82.89,1011.9,20,SE,20,0,0
20962,2012,5,23,9,1,NA,39,NA,17,77.94,1011.9,21,SE,24,0,0
20963,2012,5,23,10,1,NA,38,NA,17,77.94,1011.9,21,SE,27,0,0
20964,2012,5,23,11,1,NA,34,NA,17,73.32,1011.9,22,SE,29,0,0
20965,2012,5,23,12,1,NA,31,NA,17,73.32,1011.9,22,SE,31,0,0
20966,2012,5,23,13,1,NA,41,NA,16,64.76,1010.8,23,NE,2,0,0
20967,2012,5,23,14,1,NA,43,NA,16,64.76,1010.8,23,NE,4,0,0
20968,2012,5,23,15,1,NA,49,NA,17,69.01,1010.2,23,NE,8,0,0
20969,2012,5,23,16,1,NA,57,NA,17,69.01,1010.2,23,NE,11,0,0
20970,2012,5,23,17,1,NA,47,NA,17,73.32,1010.2,22,NE,15,0,0
20971,2012,5,23,18,1,NA,53,NA,17,73.32,1010.2,22,NE,18,0,0
20972,2012,5,23,19,1,NA,59,NA,17,77.94,1010.8,21,NE,21,0,0
20973,2012,5,23,20,1,NA,56,NA,18,83.01,1010.8,21,NE,24,0,0
20974,2012,5,23,21,1,NA,50,NA,18,83.01,1010.8,21,NE,27,0,0
20975,2012,5,23,22,1,NA,50,NA,18,83.01,1011.9,21,SE,2,1.3,1.3
20976,2012,5,23,23,1,NA,38,NA,18,83.01,1010.8,21,SE,3,4.2,5.5
20977,2012,5,24,0,1,NA,47,NA,19,88.37,1010.2,21,cv,2,2.4,7.9
20978,2012,5,24,1,1,NA,27,NA,19,88.37,1010.2,21,cv,3,1.3,9.2
20979,2012,5,24,2,1,NA,31,NA,19,93.98,1010.2,20,cv,4,2.3,11.5
20980,2012,5,24,3,1,NA,19,NA,17,88.2,1010.2,19,NE,3,1.6,13.1
20981,2012,5,24,4,1,NA,27,NA,17,88.2,1010.2,19,NE,5,3.1,16.2
20982,2012,5,24,5,1,NA,32,NA,17,88.2,1010.2,19,NE,9,1.6,17.8
20983,2012,5,24,6,1,NA,39,NA,17,93.89,1010.2,18,NE,12,4.3,22.1
20984,2012,5,24,7,1,NA,27,NA,17,93.89,1010.2,18,NE,14,2.2,24.3
20985,2012,5,24,8,1,NA,27,NA,18,93.94,1010.2,19,NE,17,0,0
20986,2012,5,24,9,1,NA,25,NA,19,100,1010.2,19,NE,21,0.2,0.2
20987,2012,5,24,10,1,NA,29,NA,20,100,1009.1,20,NE,24,0,0
20988,2012,5,24,11,1,NA,43,NA,19,93.98,1009.1,20,NE,27,0.1,0.1
20989,2012,5,24,12,1,NA,44,NA,19,88.37,1009.1,21,NE,30,0.2,0.3
20990,2012,5,24,13,1,NA,51,NA,19,88.37,1008.1,21,NE,33,0.3,0.6
20991,2012,5,24,14,1,NA,44,NA,19,93.98,1008.1,20,NE,36,0,0
20992,2012,5,24,15,1,NA,50,NA,19,93.98,1008.1,20,NE,39,0,0
20993,2012,5,24,16,1,NA,42,NA,19,93.98,1008.1,20,NE,42,0,0
20994,2012,5,24,17,1,NA,34,NA,19,93.98,1008.1,20,NE,44,0,0
20995,2012,5,24,18,1,NA,41,NA,19,93.98,1008.1,20,NE,46,0.2,0.2
20996,2012,5,24,19,1,NA,44,NA,19,93.98,1008.1,20,NE,50,1.1,1.3
20997,2012,5,24,20,1,NA,46,NA,18,93.94,1009.1,19,NW,3,1.6,2.9
20998,2012,5,24,21,1,NA,49,NA,19,100,1009.1,19,NW,6,0.8,3.7
20999,2012,5,24,22,1,NA,51,NA,19,100,1010.2,19,NW,9,1.5,5.2
21000,2012,5,24,23,1,NA,36,NA,19,100,1009.1,19,NW,12,0.1,5.3
21001,2012,5,25,0,1,NA,20,NA,19,100,1009.1,19,NE,3,0.1,5.4
21002,2012,5,25,1,1,NA,NA,NA,18,93.94,1009.1,19,NE,7,0,0
21003,2012,5,25,2,1,NA,35,NA,18,93.94,1009.1,19,NE,10,0,0
21004,2012,5,25,3,1,NA,37,NA,18,93.94,1009.1,19,NE,14,0,0
21005,2012,5,25,4,1,NA,42,NA,17,93.89,1009.1,18,NE,18,0,0
21006,2012,5,25,5,1,NA,39,NA,17,93.89,1009.1,18,NE,22,0,0
21007,2012,5,25,6,1,NA,26,NA,18,93.94,1010.2,19,NE,25,0,0
21008,2012,5,25,7,1,NA,38,NA,18,93.94,1010.2,19,NE,29,0,0
21009,2012,5,25,8,1,NA,37,NA,18,93.94,1010.8,19,NE,33,0,0
21010,2012,5,25,9,1,NA,33,NA,18,88.28,1010.8,20,NE,37,0,0
21011,2012,5,25,10,1,NA,25,NA,18,88.28,1010.8,20,NE,42,0,0
21012,2012,5,25,11,1,NA,23,NA,17,77.94,1010.8,21,NE,48,0,0
21013,2012,5,25,12,1,NA,20,NA,16,68.81,1010.8,22,NE,52,0,0
21014,2012,5,25,13,1,NA,23,NA,18,73.5,1010.8,23,NE,56,0,0
21015,2012,5,25,14,1,NA,27,NA,17,69.01,1010.8,23,NE,61,0,0
21016,2012,5,25,15,1,NA,27,NA,16,68.81,1010.8,22,NE,65,0,0
21017,2012,5,25,16,1,NA,35,NA,17,73.32,1010.2,22,NE,69,0,0
21018,2012,5,25,17,1,NA,27,NA,17,73.32,1010.8,22,NE,72,0,0
21019,2012,5,25,18,1,NA,30,NA,16,68.81,1010.8,22,NE,75,0,0
21020,2012,5,25,19,1,NA,22,NA,16,73.14,1011.9,21,NE,77,0,0
21021,2012,5,25,20,1,NA,29,NA,16,73.14,1011.9,21,NE,79,0,0
21022,2012,5,25,21,1,NA,23,NA,17,77.94,1011.9,21,SE,2,0,0
21023,2012,5,25,22,1,NA,29,NA,17,77.94,1012.9,21,SE,4,0,0
21024,2012,5,25,23,1,NA,25,NA,17,82.89,1012.9,20,SE,7,0,0
21025,2012,5,26,0,1,NA,27,NA,16,77.79,1011.9,20,NE,2,0.1,0.1
21026,2012,5,26,1,1,NA,24,NA,16,82.77,1010.8,19,SE,3,0,0
21027,2012,5,26,2,1,NA,23,NA,16,82.77,1010.8,19,NE,2,0,0
21028,2012,5,26,3,1,NA,37,NA,16,82.77,1010.8,19,NE,5,0,0
21029,2012,5,26,4,1,NA,36,NA,17,93.89,1010.8,18,cv,0,0,0
21030,2012,5,26,5,1,NA,32,NA,17,93.89,1010.8,18,cv,0,0,0
21031,2012,5,26,6,1,NA,37,NA,17,88.2,1010.8,19,cv,0,0,0
21032,2012,5,26,7,1,NA,40,NA,17,82.89,1011.9,20,cv,0,0,0
21033,2012,5,26,8,1,NA,43,NA,17,77.94,1011.9,21,SW,2,0,0
21034,2012,5,26,9,1,NA,32,NA,16,73.14,1011.9,21,SE,2,0,0
21035,2012,5,26,10,1,NA,36,NA,16,64.76,1011.9,23,cv,1,0,0
21036,2012,5,26,11,1,NA,44,NA,16,60.98,1011.9,24,SE,2,0,0
21037,2012,5,26,12,1,NA,41,NA,16,57.44,1011.9,25,NE,2,0,0
21038,2012,5,26,13,1,NA,38,NA,15,53.88,1010.8,25,SE,3,0,0
21039,2012,5,26,14,1,NA,42,NA,15,50.78,1010.2,26,SE,7,0,0
21040,2012,5,26,15,1,NA,33,NA,13,47.33,1010.2,25,SE,11,0,0
21041,2012,5,26,16,1,NA,38,NA,13,47.33,1010.2,25,SE,15,0,0
21042,2012,5,26,17,1,NA,45,NA,13,50.24,1010.2,24,SE,19,0,0
21043,2012,5,26,18,1,NA,47,NA,12,49.97,1010.2,23,SW,5,0,0
21044,2012,5,26,19,1,NA,47,NA,11,52.83,1010.8,21,SW,9,0,0
21045,2012,5,26,20,1,NA,59,NA,11,56.19,1010.8,20,SW,13,0,0
21046,2012,5,26,21,1,NA,60,NA,11,59.78,1011.9,19,SE,2,0,0
21047,2012,5,26,22,1,NA,59,NA,12,63.87,1011.9,19,SE,3,0,0
21048,2012,5,26,23,1,NA,63,NA,12,63.87,1011.9,19,SW,1,0,0
21049,2012,5,27,0,1,NA,74,NA,12,67.99,1011.9,18,cv,1,0,0
21050,2012,5,27,1,1,NA,79,NA,12,67.99,1010.8,18,cv,2,0,0
21051,2012,5,27,2,1,NA,84,NA,12,72.42,1010.8,17,cv,2,0,0
21052,2012,5,27,3,1,NA,80,NA,12,72.42,1010.8,17,cv,2,0,0
21053,2012,5,27,4,1,NA,81,NA,13,77.32,1011.9,17,cv,2,0,0
21054,2012,5,27,5,1,NA,87,NA,12,77.17,1011.9,16,cv,2,0,0
21055,2012,5,27,6,1,NA,83,NA,15,77.64,1011.9,19,cv,2,0,0
21056,2012,5,27,7,1,NA,64,NA,13,60.27,1012.9,21,SE,1,0,0
21057,2012,5,27,8,1,NA,58,NA,11,46.78,1012.9,23,SE,3,0,0
21058,2012,5,27,9,1,NA,75,NA,11,44.04,1012.9,24,SE,5,0,0
21059,2012,5,27,10,1,NA,67,NA,7,29.86,1012.9,26,SE,7,0,0
21060,2012,5,27,11,1,NA,48,NA,8,31.97,1012.9,26,SE,9,0,0
21061,2012,5,27,12,1,NA,59,NA,9,30.42,1012.9,28,NE,2,0,0
21062,2012,5,27,13,1,NA,66,NA,9,30.42,1011.9,28,SW,3,0,0
21063,2012,5,27,14,1,NA,64,NA,12,35.06,1011.9,29,SE,3,0,0
21064,2012,5,27,15,1,NA,66,NA,11,34.78,1010.8,28,NE,4,0,0
21065,2012,5,27,16,1,NA,51,NA,7,28.15,1010.8,27,SE,4,0,0
21066,2012,5,27,17,1,NA,30,NA,4,24.24,1010.8,26,SE,8,0,0
21067,2012,5,27,18,1,NA,39,NA,6,29.57,1011.9,25,SE,12,0,0
21068,2012,5,27,19,1,NA,46,NA,4,29,1012.9,23,SE,15,0,0
21069,2012,5,27,20,1,NA,68,NA,7,37.95,1012.9,22,SE,19,0,0
21070,2012,5,27,21,1,NA,61,NA,7,37.95,1012.9,22,SE,23,0,0
21071,2012,5,27,22,1,NA,61,NA,11,52.83,1013.9,21,NE,2,0,0
21072,2012,5,27,23,1,NA,55,NA,11,52.83,1013.9,21,SE,3,0,0
21073,2012,5,28,0,1,NA,52,NA,10,49.42,1013.9,21,SE,7,0,0
21074,2012,5,28,1,1,NA,55,NA,12,60.03,1013.9,20,NE,3,0,0
21075,2012,5,28,2,1,NA,54,NA,13,64.09,1013.9,20,NE,6,0,0
21076,2012,5,28,3,1,NA,49,NA,14,68.4,1012.9,20,SE,4,0,0
21077,2012,5,28,4,1,NA,56,NA,15,72.96,1013.9,20,NE,3,0,0
21078,2012,5,28,5,1,NA,59,NA,15,72.96,1013.9,20,SE,3,0,0
21079,2012,5,28,6,1,NA,54,NA,15,72.96,1013.9,20,SE,6,0,0
21080,2012,5,28,7,1,NA,NA,NA,16,73.14,1014.9,21,SE,8,0,0
21081,2012,5,28,8,1,NA,NA,NA,15,60.74,1014.9,23,SE,12,0,0
21082,2012,5,28,9,1,NA,NA,NA,13,44.61,1014.9,26,SE,16,0,0
21083,2012,5,28,10,1,NA,34,NA,8,30.14,1015.9,27,SE,21,0,0
21084,2012,5,28,11,1,NA,NA,NA,10,32.54,1015.9,28,SE,26,0,0
21085,2012,5,28,12,1,NA,38,NA,10,32.54,1015.9,28,SE,31,0,0
21086,2012,5,28,13,1,NA,38,NA,11,32.82,1014.9,29,NE,5,0,0
21087,2012,5,28,14,1,NA,32,NA,11,34.78,1014.9,28,NE,11,0,0
21088,2012,5,28,15,1,NA,36,NA,11,34.78,1014.9,28,SE,6,0,0
21089,2012,5,28,16,1,NA,36,NA,12,39.39,1014.9,27,SE,11,0,0
21090,2012,5,28,17,1,NA,29,NA,12,41.78,1014.9,26,SE,17,0,0
21091,2012,5,28,18,1,NA,34,NA,12,44.33,1014.9,25,SE,21,0,0
21092,2012,5,28,19,1,NA,59,NA,13,53.36,1014.9,23,SE,25,0,0
21093,2012,5,28,20,1,NA,89,NA,14,56.95,1015.9,23,SE,28,0,0
21094,2012,5,28,21,1,NA,104,NA,13,56.69,1016.9,22,SE,31,0,0
21095,2012,5,28,22,1,NA,130,NA,11,52.83,1016.9,21,NE,3,0,0
21096,2012,5,28,23,1,NA,104,NA,10,49.42,1016.9,21,SE,3,0,0
21097,2012,5,29,0,1,NA,81,NA,10,49.42,1016.9,21,SE,6,0,0
21098,2012,5,29,1,1,NA,60,NA,10,52.56,1016.9,20,SE,9,0,0
21099,2012,5,29,2,1,NA,61,NA,11,59.78,1016.9,19,SE,11,0,0
21100,2012,5,29,3,1,NA,59,NA,12,63.87,1015.9,19,SE,13,0,0
21101,2012,5,29,4,1,NA,61,NA,13,68.2,1015.9,19,SE,15,0,0
21102,2012,5,29,5,1,NA,60,NA,12,60.03,1015.9,20,SE,17,0,0
21103,2012,5,29,6,1,NA,53,NA,13,64.09,1015.9,20,SE,21,0,0
21104,2012,5,29,7,1,NA,60,NA,14,60.51,1015.9,22,SE,25,0,0
21105,2012,5,29,8,1,NA,62,NA,15,60.74,1015.9,23,SE,30,0,0
21106,2012,5,29,9,1,NA,61,NA,16,54.14,1015.9,26,SE,34,0,0
21107,2012,5,29,10,1,NA,53,NA,15,47.88,1014.9,27,SE,39,0,0
21108,2012,5,29,11,1,NA,42,NA,13,39.67,1014.9,28,SE,46,0,0
21109,2012,5,29,12,1,NA,38,NA,14,42.34,1014.9,28,SE,54,0,0
21110,2012,5,29,13,1,NA,45,NA,15,45.16,1013.9,28,SE,62,0,0
21111,2012,5,29,14,1,NA,38,NA,15,47.88,1013.9,27,SE,69,0,0
21112,2012,5,29,15,1,NA,42,NA,16,54.14,1012.9,26,SE,77,0,0
21113,2012,5,29,16,1,NA,38,NA,15,50.78,1012.9,26,SE,85,0,0
21114,2012,5,29,17,1,NA,47,NA,16,57.44,1012.9,25,SE,91,0,0
21115,2012,5,29,18,1,NA,43,NA,17,64.98,1012.9,24,SE,98,0,0
21116,2012,5,29,19,1,NA,49,NA,18,73.5,1012.9,23,SE,105,0,0
21117,2012,5,29,20,1,NA,50,NA,18,73.5,1012.9,23,SE,111,0,0
21118,2012,5,29,21,1,NA,54,NA,18,73.5,1013.9,23,SE,116,0,0
21119,2012,5,29,22,1,NA,41,NA,18,73.5,1012.9,23,SE,120,0,0
21120,2012,5,29,23,1,NA,34,NA,19,78.24,1012.9,23,SE,124,0,0
21121,2012,5,30,0,1,NA,29,NA,19,83.13,1012.9,22,SE,128,0.1,0.1
21122,2012,5,30,1,1,NA,23,NA,19,83.13,1011.9,22,SE,133,0.6,0.7
21123,2012,5,30,2,1,NA,30,NA,19,83.13,1010.8,22,SE,137,2.1,2.8
21124,2012,5,30,3,1,NA,19,NA,19,88.37,1010.8,21,NE,4,6.5,9.3
21125,2012,5,30,4,1,NA,15,NA,19,88.37,1011.9,21,NE,7,9.6,18.9
21126,2012,5,30,5,1,NA,12,NA,17,82.89,1010.8,20,SE,4,4,22.9
21127,2012,5,30,6,1,NA,12,NA,17,88.2,1010.8,19,NE,5,4,26.9
21128,2012,5,30,7,1,NA,19,NA,17,88.2,1010.8,19,NE,10,3.6,30.5
21129,2012,5,30,8,1,NA,19,NA,16,82.77,1011.9,19,NE,15,2.9,33.4
21130,2012,5,30,9,1,NA,16,NA,15,77.64,1011.9,19,NE,21,1,34.4
21131,2012,5,30,10,1,NA,22,NA,16,82.77,1011.9,19,NE,25,2.3,36.7
21132,2012,5,30,11,1,NA,22,NA,16,82.77,1011.9,19,NE,31,0.5,37.2
21133,2012,5,30,12,1,NA,17,NA,17,82.89,1011.9,20,NE,38,0,0
21134,2012,5,30,13,1,NA,11,NA,18,83.01,1010.8,21,NE,45,0,0
21135,2012,5,30,14,1,NA,24,NA,18,78.09,1010.8,22,NE,52,0,0
21136,2012,5,30,15,1,NA,20,NA,18,78.09,1010.8,22,NE,60,0,0
21137,2012,5,30,16,1,NA,19,NA,18,78.09,1010.8,22,SE,8,0.2,0.2
21138,2012,5,30,17,1,NA,19,NA,18,83.01,1011.9,21,NE,5,0,0
21139,2012,5,30,18,1,NA,17,NA,17,77.94,1012.9,21,NE,11,0,0
21140,2012,5,30,19,1,NA,19,NA,16,77.79,1013.9,20,NE,15,0,0
21141,2012,5,30,20,1,NA,25,NA,16,77.79,1014.9,20,NE,18,0,0
21142,2012,5,30,21,1,NA,21,NA,16,77.79,1014.9,20,NE,22,0,0
21143,2012,5,30,22,1,NA,12,NA,16,77.79,1014.9,20,NE,26,0,0
21144,2012,5,30,23,1,NA,16,NA,16,77.79,1014.9,20,NE,29,0,0
21145,2012,5,31,0,1,NA,14,NA,15,72.96,1014.9,20,NE,34,0,0
21146,2012,5,31,1,1,NA,17,NA,16,77.79,1014.9,20,NE,38,0,0
21147,2012,5,31,2,1,NA,13,NA,16,82.77,1014.9,19,NE,42,0,0
21148,2012,5,31,3,1,NA,18,NA,17,88.2,1014.9,19,NE,46,0,0
21149,2012,5,31,4,1,NA,14,NA,16,82.77,1014.9,19,NE,48,0,0
21150,2012,5,31,5,1,NA,12,NA,16,82.77,1015.9,19,NE,50,0,0
21151,2012,5,31,6,1,NA,17,NA,16,82.77,1015.9,19,NE,54,0,0
21152,2012,5,31,7,1,NA,26,NA,16,77.79,1016.9,20,NE,58,0,0
21153,2012,5,31,8,1,NA,36,NA,16,73.14,1016.9,21,NE,63,0,0
21154,2012,5,31,9,1,NA,28,NA,15,64.54,1016.9,22,NE,67,0,0
21155,2012,5,31,10,1,NA,28,NA,16,64.76,1016.9,23,NE,71,0,0
21156,2012,5,31,11,1,NA,28,NA,16,64.76,1016.9,23,NE,76,0,0
21157,2012,5,31,12,1,NA,23,NA,16,60.98,1015.9,24,NE,82,0,0
21158,2012,5,31,13,1,NA,30,NA,16,64.76,1015.9,23,NE,87,0,0
21159,2012,5,31,14,1,NA,30,NA,17,69.01,1014.9,23,NE,92,0,0
21160,2012,5,31,15,1,NA,32,NA,16,60.98,1014.9,24,NE,97,0,0
21161,2012,5,31,16,1,NA,33,NA,16,60.98,1014.9,24,NE,102,0,0
21162,2012,5,31,17,1,NA,41,NA,16,64.76,1014.9,23,NE,107,0,0
21163,2012,5,31,18,1,NA,38,NA,16,64.76,1014.9,23,NE,111,0,0
21164,2012,5,31,19,1,NA,38,NA,16,68.81,1015.9,22,NE,115,0,0
21165,2012,5,31,20,1,NA,47,NA,16,73.14,1015.9,21,NE,119,0,0
21166,2012,5,31,21,1,NA,52,NA,16,73.14,1015.9,21,NE,122,0,0
21167,2012,5,31,22,1,NA,54,NA,16,73.14,1016.9,21,NE,124,0,0
21168,2012,5,31,23,1,NA,45,NA,16,73.14,1016.9,21,NE,126,0,0
21169,2012,6,1,0,2,NA,44,NA,16,77.79,1015.9,20,NE,129,0,0
21170,2012,6,1,1,2,NA,44,NA,16,77.79,1014.9,20,NE,132,0,0
21171,2012,6,1,2,2,NA,45,NA,16,77.79,1014.9,20,NE,134,0,0
21172,2012,6,1,3,2,NA,40,NA,16,77.79,1014.9,20,NE,136,0,0
21173,2012,6,1,4,2,NA,41,NA,17,82.89,1014.9,20,NE,140,0,0
21174,2012,6,1,5,2,NA,41,NA,17,82.89,1013.9,20,NE,144,0,0
21175,2012,6,1,6,2,NA,44,NA,17,82.89,1013.9,20,NE,147,0,0
21176,2012,6,1,7,2,NA,45,NA,17,77.94,1014.9,21,NE,151,0,0
