No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
18589,2012,2,14,12,4,NA,NA,NA,3,61.76,1019,10,cv,3,0,0
18590,2012,2,14,13,4,NA,NA,NA,4,62,1016.9,11,SW,2,0,0
18591,2012,2,14,14,4,NA,NA,NA,4,66.27,1015.9,10,SW,4,0,0
18592,2012,2,14,15,4,NA,NA,NA,3,61.76,1014.9,10,SW,5,0,0
18593,2012,2,14,16,4,NA,NA,NA,3,61.76,1014.9,10,NE,3,0,0
18594,2012,2,14,17,4,NA,NA,NA,2,57.51,1014.9,10,SE,3,0.1,0.1
18595,2012,2,14,18,4,NA,NA,NA,3,61.76,1015.9,10,SE,4,0.1,0.2
18596,2012,2,14,19,4,NA,NA,NA,4,70.88,1016.9,9,SW,1,0,0
18597,2012,2,14,20,4,NA,NA,NA,2,61.51,1019,9,cv,1,0,0
18598,2012,2,14,21,4,NA,NA,NA,3,66.05,1020,9,NW,2,0,0
18599,2012,2,14,22,4,NA,NA,NA,3,66.05,1020,9,SW,2,0,0
18600,2012,2,14,23,4,NA,NA,NA,3,70.67,1021,8,SW,4,0,0
18601,2012,2,15,0,4,NA,NA,NA,3,81.06,1021,6,cv,1,0,0
18602,2012,2,15,1,4,NA,NA,NA,2,86.79,1021,4,cv,2,0,0
18603,2012,2,15,2,4,NA,NA,NA,2,86.79,1020,4,cv,2,0,0
18604,2012,2,15,3,4,NA,NA,NA,2,86.79,1019,4,cv,3,0,0
18605,2012,2,15,4,4,NA,NA,NA,1,86.68,1019,3,SW,1,0,0
18606,2012,2,15,5,4,NA,NA,NA,2,93.13,1018,3,cv,0,0,0
18607,2012,2,15,6,4,NA,NA,NA,1,86.68,1018,3,cv,0,0,0
18608,2012,2,15,7,4,NA,NA,NA,2,86.79,1018,4,cv,0,0,0
18609,2012,2,15,8,4,NA,NA,NA,4,100,1019,4,cv,0,0,0
18610,2012,2,15,9,4,NA,NA,NA,5,100,1020,5,SW,1,0,0
18611,2012,2,15,10,4,NA,NA,NA,5,93.29,1020,6,cv,0,0,0
18612,2012,2,15,11,4,NA,NA,NA,5,76.01,1020,9,cv,1,0,0
18613,2012,2,15,12,4,NA,NA,NA,3,57.77,1020,11,cv,2,0,0
18614,2012,2,15,13,4,NA,NA,NA,1,46.88,1019,12,NW,1,0,0
18615,2012,2,15,14,4,NA,NA,NA,0,46.58,1016.9,11,SE,1,0,0
18616,2012,2,15,15,4,NA,NA,NA,1,43.9,1015.9,13,SW,2,0,0
18617,2012,2,15,16,4,NA,NA,NA,0,43.6,1015.9,12,NE,3,0,0
18618,2012,2,15,17,4,NA,NA,NA,1,46.88,1016.9,12,NE,6,0,0
18619,2012,2,15,18,4,NA,NA,NA,6,81.48,1018,9,cv,0,0,0
18620,2012,2,15,19,4,NA,NA,NA,4,66.27,1020,10,SE,2,0,0
18621,2012,2,15,20,4,NA,NA,NA,4,70.88,1021,9,cv,1,0,0
18622,2012,2,15,21,4,NA,NA,NA,4,70.88,1022,9,SW,2,0,0
18623,2012,2,15,22,4,NA,NA,NA,5,87.09,1023,7,SW,3,0,0
18624,2012,2,15,23,4,NA,NA,NA,5,81.34,1023,8,SW,4,0.4,0.4
18625,2012,2,16,0,4,NA,NA,NA,3,70.67,1023,8,cv,1,0,0
18626,2012,2,16,1,4,NA,NA,NA,4,75.84,1023,8,cv,1,0,0
18627,2012,2,16,2,4,NA,NA,NA,4,75.84,1023,8,cv,1,0.1,0.1
18628,2012,2,16,3,4,NA,NA,NA,3,70.67,1023,8,NE,2,0,0
18629,2012,2,16,4,4,NA,NA,NA,3,70.67,1023,8,NE,4,0,0
18630,2012,2,16,5,4,NA,NA,NA,3,75.67,1023,7,NW,1,0.1,0.1
18631,2012,2,16,6,4,NA,NA,NA,3,75.67,1023,7,NW,3,0,0
18632,2012,2,16,7,4,NA,NA,NA,3,75.67,1023,7,cv,1,0,0
18633,2012,2,16,8,4,NA,NA,NA,4,86.99,1024,6,NW,1,0,0
18634,2012,2,16,9,4,NA,NA,NA,4,81.2,1025.1,7,NE,2,0,0
18635,2012,2,16,10,4,NA,NA,NA,3,75.67,1026.1,7,NE,3,0,0
18636,2012,2,16,11,4,NA,NA,NA,4,75.84,1026.1,8,SW,2,0,0
18637,2012,2,16,12,4,NA,NA,NA,2,61.51,1025.1,9,cv,1,0,0
18638,2012,2,16,13,4,NA,NA,NA,3,66.05,1023,9,SW,3,0,0
18639,2012,2,16,14,4,NA,NA,NA,2,61.51,1022,9,SW,6,0,0
18640,2012,2,16,15,4,NA,NA,NA,3,66.05,1021,9,SW,10,0,0
18641,2012,2,16,16,4,NA,NA,NA,3,70.67,1020,8,SW,14,0,0
18642,2012,2,16,17,4,NA,NA,NA,3,70.67,1020,8,SW,18,0,0
18643,2012,2,16,18,4,NA,NA,NA,3,70.67,1021,8,SW,21,0,0
18644,2012,2,16,19,4,NA,NA,NA,3,70.67,1021,8,cv,2,0,0
18645,2012,2,16,20,4,NA,NA,NA,3,70.67,1022,8,SW,3,0,0
18646,2012,2,16,21,4,NA,NA,NA,3,75.67,1023,7,SW,5,0,0
18647,2012,2,16,22,4,NA,NA,NA,4,81.2,1024,7,SW,8,0,0
18648,2012,2,16,23,4,NA,NA,NA,4,81.2,1025.1,7,SW,11,0,0
18649,2012,2,17,0,4,NA,NA,NA,4,86.99,1025.1,6,SW,14,0,0
18650,2012,2,17,1,4,NA,NA,NA,4,86.99,1024,6,SW,16,0.1,0.1
18651,2012,2,17,2,4,NA,NA,NA,4,86.99,1024,6,SW,18,0,0
18652,2012,2,17,3,4,NA,NA,NA,4,86.99,1024,6,NW,3,0,0
18653,2012,2,17,4,4,NA,NA,NA,4,86.99,1024,6,NW,4,0,0
18654,2012,2,17,5,4,NA,NA,NA,4,86.99,1024,6,NW,5,0,0
18655,2012,2,17,6,4,NA,NA,NA,1,65.59,1024,7,NE,2,0,0
18656,2012,2,17,7,4,NA,NA,NA,1,65.59,1024,7,NE,5,0,0
18657,2012,2,17,8,4,NA,NA,NA,1,70.27,1025.1,6,NE,7,0.3,0.3
18658,2012,2,17,9,4,NA,NA,NA,2,75.49,1026.1,6,NE,10,0.4,0.7
18659,2012,2,17,10,4,NA,NA,NA,3,81.06,1026.1,6,NE,14,0.3,1
18660,2012,2,17,11,4,NA,NA,NA,3,86.89,1026.1,5,NE,18,0.5,1.5
18661,2012,2,17,12,4,NA,NA,NA,3,86.89,1026.1,5,NE,22,0.2,1.7
18662,2012,2,17,13,4,NA,NA,NA,4,93.24,1025.1,5,NW,5,0,0
18663,2012,2,17,14,4,NA,NA,NA,3,86.89,1024,5,NE,5,0,0
18664,2012,2,17,15,4,NA,NA,NA,3,86.89,1024,5,NE,10,0.1,0.1
18665,2012,2,17,16,4,NA,NA,NA,3,86.89,1023,5,NW,5,0.1,0.2
18666,2012,2,17,17,4,NA,NA,NA,3,86.89,1023,5,NW,9,0.1,0.3
18667,2012,2,17,18,4,NA,NA,NA,4,93.24,1024,5,NW,12,0,0
18668,2012,2,17,19,4,NA,NA,NA,4,93.24,1024,5,NW,15,0,0
18669,2012,2,17,20,4,NA,NA,NA,4,86.99,1025.1,6,NW,18,0,0
18670,2012,2,17,21,4,NA,NA,NA,3,81.06,1026.1,6,NW,20,0,0
18671,2012,2,17,22,4,NA,NA,NA,3,81.06,1027.1,6,NW,23,0,0
18672,2012,2,17,23,4,NA,NA,NA,3,86.89,1027.1,5,NW,26,0,0
18673,2012,2,18,0,4,NA,NA,NA,3,86.89,1027.1,5,NW,30,0,0
18674,2012,2,18,1,4,NA,NA,NA,3,86.89,1027.1,5,NW,32,0.1,0.1
18675,2012,2,18,2,4,NA,NA,NA,3,86.89,1027.1,5,cv,1,0,0
18676,2012,2,18,3,4,NA,NA,NA,3,86.89,1027.1,5,NE,3,0,0
18677,2012,2,18,4,4,NA,NA,NA,3,86.89,1027.1,5,NW,2,0,0
18678,2012,2,18,5,4,NA,NA,NA,2,86.79,1027.1,4,NW,5,0,0
18679,2012,2,18,6,4,NA,NA,NA,2,86.79,1026.1,4,NW,8,0.1,0.1
18680,2012,2,18,7,4,NA,NA,NA,2,86.79,1027.1,4,NW,11,0,0
18681,2012,2,18,8,4,NA,NA,NA,3,93.19,1027.1,4,NE,3,0,0
18682,2012,2,18,9,4,NA,NA,NA,3,93.19,1028.1,4,NE,6,0,0
18683,2012,2,18,10,4,NA,NA,NA,3,93.19,1029.1,4,NW,4,0,0
18684,2012,2,18,11,4,NA,NA,NA,3,93.19,1028.1,4,NE,3,0,0
18685,2012,2,18,12,4,NA,NA,NA,3,86.89,1028.1,5,NE,5,0,0
18686,2012,2,18,13,4,NA,NA,NA,3,86.89,1027.1,5,NE,6,0,0
18687,2012,2,18,14,4,NA,NA,NA,3,81.06,1025.1,6,NW,2,0,0
18688,2012,2,18,15,4,NA,NA,NA,3,81.06,1025.1,6,NE,1,0,0
18689,2012,2,18,16,4,NA,NA,NA,3,81.06,1024,6,SE,1,0,0
18690,2012,2,18,17,4,NA,NA,NA,3,81.06,1025.1,6,NE,1,0,0
18691,2012,2,18,18,4,NA,NA,NA,3,81.06,1025.1,6,NE,3,0,0
18692,2012,2,18,19,4,NA,NA,NA,3,81.06,1025.1,6,SE,1,0,0
18693,2012,2,18,20,4,NA,NA,NA,3,81.06,1026.1,6,SE,3,0,0
18694,2012,2,18,21,4,NA,NA,NA,3,86.89,1027.1,5,SE,4,0,0
18695,2012,2,18,22,4,NA,NA,NA,3,86.89,1028.1,5,NE,2,0,0
18696,2012,2,18,23,4,NA,NA,NA,2,75.49,1028.1,6,NE,3,0,0
18697,2012,2,19,0,4,NA,NA,NA,3,81.06,1027.1,6,NW,1,0,0
18698,2012,2,19,1,4,NA,NA,NA,3,86.89,1027.1,5,NW,2,0,0
18699,2012,2,19,2,4,NA,NA,NA,3,86.89,1026.1,5,NW,4,0,0
18700,2012,2,19,3,4,NA,NA,NA,3,86.89,1026.1,5,cv,1,0,0
18701,2012,2,19,4,4,NA,NA,NA,3,86.89,1025.1,5,cv,2,0,0
18702,2012,2,19,5,4,NA,NA,NA,3,86.89,1025.1,5,cv,3,0,0
18703,2012,2,19,6,4,NA,NA,NA,3,86.89,1024,5,NW,1,0,0
18704,2012,2,19,7,4,NA,NA,NA,3,86.89,1024,5,NW,2,0,0
18705,2012,2,19,8,4,NA,NA,NA,3,86.89,1024,5,cv,1,0,0
18706,2012,2,19,9,4,NA,NA,NA,4,93.24,1024,5,cv,1,0,0
18707,2012,2,19,10,4,NA,NA,NA,4,93.24,1024,5,cv,1,0,0
18708,2012,2,19,11,4,NA,NA,NA,4,93.24,1024,5,SW,1,0,0
18709,2012,2,19,12,4,NA,NA,NA,4,86.99,1023,6,SW,2,0,0
18710,2012,2,19,13,4,NA,NA,NA,3,81.06,1021,6,cv,1,0,0
18711,2012,2,19,14,4,NA,NA,NA,3,75.67,1019,7,NW,1,0,0
18712,2012,2,19,15,4,NA,NA,NA,3,75.67,1018,7,NW,2,0,0
18713,2012,2,19,16,4,NA,NA,NA,3,75.67,1016.9,7,cv,1,0,0
18714,2012,2,19,17,4,NA,NA,NA,3,75.67,1016.9,7,cv,2,0,0
18715,2012,2,19,18,4,NA,NA,NA,3,75.67,1016.9,7,cv,3,0,0
18716,2012,2,19,19,4,NA,NA,NA,3,75.67,1016.9,7,cv,4,0,0
18717,2012,2,19,20,4,NA,NA,NA,4,86.99,1018,6,NE,1,0,0
18718,2012,2,19,21,4,NA,NA,NA,4,86.99,1019,6,cv,0,0,0
18719,2012,2,19,22,4,NA,NA,NA,5,93.29,1020,6,cv,0,0,0
18720,2012,2,19,23,4,NA,NA,NA,4,86.99,1021,6,cv,0,0,0
18721,2012,2,20,0,4,NA,NA,NA,4,86.99,1020,6,cv,0,0,0
18722,2012,2,20,1,4,NA,NA,NA,4,86.99,1020,6,NW,1,0,0
18723,2012,2,20,2,4,NA,NA,NA,4,86.99,1019,6,cv,0,0,0
18724,2012,2,20,3,4,NA,NA,NA,4,86.99,1019,6,cv,0,0,0
18725,2012,2,20,4,4,NA,NA,NA,3,86.89,1018,5,cv,0,0,0
18726,2012,2,20,5,4,NA,NA,NA,4,93.24,1016.9,5,cv,0,0,0
18727,2012,2,20,6,4,NA,NA,NA,4,93.24,1016.9,5,cv,0,0,0
18728,2012,2,20,7,4,NA,NA,NA,4,93.24,1015.9,5,SW,1,0,0
18729,2012,2,20,8,4,NA,NA,NA,4,93.24,1015.9,5,SW,2,0,0
18730,2012,2,20,9,4,NA,NA,NA,5,100,1016.9,5,cv,1,0,0
18731,2012,2,20,10,4,NA,NA,NA,5,100,1016.9,5,cv,1,0,0
18732,2012,2,20,11,4,NA,NA,NA,5,93.29,1016.9,6,cv,2,0,0
18733,2012,2,20,12,4,NA,NA,NA,5,93.29,1016.9,6,NW,1,0,0
18734,2012,2,20,13,4,NA,NA,NA,4,81.2,1014.9,7,NW,4,0,0
18735,2012,2,20,14,4,NA,NA,NA,4,81.2,1013.9,7,NE,2,0,0
18736,2012,2,20,15,4,NA,NA,NA,4,81.2,1013.9,7,NW,2,0,0
18737,2012,2,20,16,4,NA,NA,NA,4,75.84,1013.9,8,NW,4,0,0
18738,2012,2,20,17,4,NA,NA,NA,3,70.67,1013.9,8,NE,2,0,0
18739,2012,2,20,18,4,NA,NA,NA,3,70.67,1014.9,8,NW,2,0,0
18740,2012,2,20,19,4,NA,NA,NA,4,81.2,1015.9,7,NE,1,0,0
18741,2012,2,20,20,4,NA,NA,NA,4,81.2,1015.9,7,NW,2,0,0
18742,2012,2,20,21,4,NA,NA,NA,4,81.2,1016.9,7,NW,4,0,0
18743,2012,2,20,22,4,NA,NA,NA,4,81.2,1018,7,NW,6,0,0
18744,2012,2,20,23,4,NA,NA,NA,4,81.2,1018,7,NW,8,0,0
18745,2012,2,21,0,4,NA,NA,NA,4,81.2,1018,7,NW,10,0,0
18746,2012,2,21,1,4,NA,NA,NA,4,86.99,1018,6,NW,11,0,0
18747,2012,2,21,2,4,NA,NA,NA,4,86.99,1016.9,6,SW,1,0,0
18748,2012,2,21,3,4,NA,NA,NA,4,86.99,1016.9,6,cv,0,0,0
18749,2012,2,21,4,4,NA,NA,NA,3,81.06,1015.9,6,cv,0,0,0
18750,2012,2,21,5,4,NA,NA,NA,4,93.24,1014.9,5,cv,0,0,0
18751,2012,2,21,6,4,NA,NA,NA,4,93.24,1014.9,5,SW,1,0,0
18752,2012,2,21,7,4,NA,NA,NA,5,100,1015.9,5,SW,2,0,0
18753,2012,2,21,8,4,NA,NA,NA,5,100,1015.9,5,NW,1,0,0
18754,2012,2,21,9,4,NA,NA,NA,5,93.29,1015.9,6,cv,0,0,0
18755,2012,2,21,10,4,NA,NA,NA,5,87.09,1016.9,7,cv,0,0,0
18756,2012,2,21,11,4,NA,NA,NA,4,75.84,1015.9,8,cv,1,0,0
18757,2012,2,21,12,4,NA,NA,NA,4,70.88,1014.9,9,cv,2,0,0
18758,2012,2,21,13,4,NA,NA,NA,4,66.27,1013.9,10,cv,3,0,0
18759,2012,2,21,14,4,NA,NA,NA,3,57.77,1011.9,11,cv,4,0,0
18760,2012,2,21,15,4,NA,NA,NA,3,57.77,1010.8,11,SE,1,0,0
18761,2012,2,21,16,4,NA,NA,NA,3,54.08,1010.8,12,SW,1,0,0
18762,2012,2,21,17,4,NA,NA,NA,2,53.81,1010.8,11,SE,1,0,0
18763,2012,2,21,18,4,NA,NA,NA,4,66.27,1010.8,10,SE,4,0,0
18764,2012,2,21,19,4,NA,NA,NA,5,76.01,1011.9,9,SE,6,0,0
18765,2012,2,21,20,4,NA,NA,NA,5,76.01,1011.9,9,SW,2,0,0
18766,2012,2,21,21,4,NA,NA,NA,5,76.01,1012.9,9,SW,3,0,0
18767,2012,2,21,22,4,NA,NA,NA,5,81.34,1012.9,8,SW,5,0,0
18768,2012,2,21,23,4,NA,NA,NA,5,81.34,1013.9,8,SW,6,0,0
18769,2012,2,22,0,4,NA,NA,NA,4,70.88,1013.9,9,cv,1,0,0
18770,2012,2,22,1,4,NA,NA,NA,3,70.67,1012.9,8,cv,2,0,0
18771,2012,2,22,2,4,NA,NA,NA,4,75.84,1012.9,8,cv,3,0,0
18772,2012,2,22,3,4,NA,NA,NA,4,81.2,1011.9,7,cv,3,0,0
18773,2012,2,22,4,4,NA,NA,NA,4,81.2,1010.8,7,cv,3,0,0
18774,2012,2,22,5,4,NA,NA,NA,4,81.2,1010.8,7,cv,3,0,0
18775,2012,2,22,6,4,NA,NA,NA,5,87.09,1010.8,7,cv,3,0,0
18776,2012,2,22,7,4,NA,NA,NA,5,87.09,1011.9,7,cv,3,0,0
18777,2012,2,22,8,4,NA,NA,NA,5,93.29,1011.9,6,cv,3,0,0
18778,2012,2,22,9,4,NA,NA,NA,6,93.35,1012.9,7,cv,3,0,0
18779,2012,2,22,10,4,NA,NA,NA,6,87.19,1013.9,8,cv,3,0,0
18780,2012,2,22,11,4,NA,NA,NA,6,81.48,1013.9,9,cv,4,0,0
18781,2012,2,22,12,4,NA,NA,NA,5,71.07,1013.9,10,NW,2,0,0
18782,2012,2,22,13,4,NA,NA,NA,5,71.07,1012.9,10,NW,5,0,0
18783,2012,2,22,14,4,NA,NA,NA,5,66.49,1011.9,11,NW,8,0,0
18784,2012,2,22,15,4,NA,NA,NA,5,66.49,1010.8,11,NE,1,0,0
18785,2012,2,22,16,4,NA,NA,NA,6,71.27,1010.2,11,SE,2,0,0
18786,2012,2,22,17,4,NA,NA,NA,6,71.27,1010.8,11,SE,4,0,0
18787,2012,2,22,18,4,NA,NA,NA,6,76.18,1010.8,10,SW,3,0,0
18788,2012,2,22,19,4,NA,NA,NA,6,81.48,1011.9,9,cv,1,0,0
18789,2012,2,22,20,4,NA,NA,NA,6,81.48,1012.9,9,SW,2,0,0
18790,2012,2,22,21,4,NA,NA,NA,5,81.34,1013.9,8,SW,3,0,0
18791,2012,2,22,22,4,NA,NA,NA,6,81.48,1014.9,9,SW,6,0,0
18792,2012,2,22,23,4,NA,NA,NA,5,87.09,1014.9,7,cv,0,0,0
18793,2012,2,23,0,4,NA,NA,NA,4,86.99,1014.9,6,cv,0,0,0
18794,2012,2,23,1,4,NA,NA,NA,4,81.2,1014.9,7,SE,1,0,0
18795,2012,2,23,2,4,NA,NA,NA,3,86.89,1013.9,5,SW,1,0,0
18796,2012,2,23,3,4,NA,NA,NA,4,86.99,1013.9,6,cv,1,0,0
18797,2012,2,23,4,4,NA,NA,NA,3,93.19,1012.9,4,SW,1,0,0
18798,2012,2,23,5,4,NA,NA,NA,3,93.19,1011.9,4,cv,1,0,0
18799,2012,2,23,6,4,NA,NA,NA,2,93.13,1011.9,3,cv,2,0,0
18800,2012,2,23,7,4,NA,NA,NA,2,93.13,1011.9,3,cv,2,0,0
18801,2012,2,23,8,4,NA,NA,NA,2,93.13,1012.9,3,cv,2,0,0
18802,2012,2,23,9,4,NA,NA,NA,4,93.24,1012.9,5,cv,2,0,0
18803,2012,2,23,10,4,NA,NA,NA,5,87.09,1012.9,7,cv,3,0,0
18804,2012,2,23,11,4,NA,NA,NA,6,76.18,1012.9,10,cv,4,0,0
18805,2012,2,23,12,4,NA,NA,NA,5,58.29,1012.9,13,cv,5,0,0
18806,2012,2,23,13,4,NA,NA,NA,4,50.92,1010.8,14,NE,2,0,0
18807,2012,2,23,14,4,NA,NA,NA,3,44.49,1009.1,15,SE,2,0,0
18808,2012,2,23,15,4,NA,NA,NA,1,38.56,1009.1,15,NE,2,0,0
18809,2012,2,23,16,4,NA,NA,NA,2,41.43,1008.1,15,NE,5,0,0
18810,2012,2,23,17,4,NA,NA,NA,5,58.29,1009.1,13,NE,8,0,0
18811,2012,2,23,18,4,NA,NA,NA,5,62.24,1010.2,12,NE,10,0,0
18812,2012,2,23,19,4,NA,NA,NA,5,62.24,1010.8,12,NE,12,0,0
18813,2012,2,23,20,4,NA,NA,NA,5,62.24,1011.9,12,NE,14,0,0
18814,2012,2,23,21,4,NA,NA,NA,7,76.35,1012.9,11,NE,18,0,0
18815,2012,2,23,22,4,NA,NA,NA,6,76.18,1013.9,10,NE,21,0,0
18816,2012,2,23,23,4,NA,NA,NA,5,71.07,1014.9,10,NW,2,0,0
18817,2012,2,24,0,4,NA,NA,NA,5,71.07,1014.9,10,NW,4,0,0
18818,2012,2,24,1,4,NA,NA,NA,5,71.07,1014.9,10,NW,6,0,0
18819,2012,2,24,2,4,NA,NA,NA,5,71.07,1014.9,10,cv,1,0,0
18820,2012,2,24,3,4,NA,NA,NA,7,87.28,1013.9,9,cv,1,0,0
18821,2012,2,24,4,4,NA,NA,NA,7,87.28,1013.9,9,NW,1,0,0
18822,2012,2,24,5,4,NA,NA,NA,7,87.28,1013.9,9,NW,2,0,0
18823,2012,2,24,6,4,NA,NA,NA,6,81.48,1013.9,9,NW,3,0,0
18824,2012,2,24,7,4,NA,NA,NA,7,93.4,1014.9,8,NW,5,0,0
18825,2012,2,24,8,4,NA,NA,NA,6,81.48,1014.9,9,NW,6,0,0
18826,2012,2,24,9,4,NA,NA,NA,7,87.28,1014.9,9,NW,8,0,0
18827,2012,2,24,10,4,NA,NA,NA,7,87.28,1015.9,9,NW,10,0,0
18828,2012,2,24,11,4,NA,NA,NA,7,87.28,1015.9,9,NW,12,0,0
18829,2012,2,24,12,4,NA,NA,NA,7,81.61,1014.9,10,cv,1,0,0
18830,2012,2,24,13,4,NA,NA,NA,7,81.61,1014.9,10,SW,2,0,0
18831,2012,2,24,14,4,NA,NA,NA,7,81.61,1012.9,10,SW,3,0,0
18832,2012,2,24,15,4,NA,NA,NA,7,81.61,1011.9,10,NW,2,0,0
18833,2012,2,24,16,4,NA,NA,NA,4,62,1011.9,11,NE,4,0,0
18834,2012,2,24,17,4,NA,NA,NA,4,62,1012.9,11,NE,7,0,0
18835,2012,2,24,18,4,NA,NA,NA,3,61.76,1013.9,10,NE,11,0,0
18836,2012,2,24,19,4,NA,NA,NA,2,57.51,1014.9,10,NE,18,0,0
18837,2012,2,24,20,4,NA,NA,NA,4,70.88,1016.9,9,NE,24,0,0
18838,2012,2,24,21,4,NA,NA,NA,4,75.84,1018,8,NE,29,0,0
18839,2012,2,24,22,4,NA,NA,NA,5,81.34,1019,8,NE,30,0,0
18840,2012,2,24,23,4,NA,NA,NA,5,81.34,1019,8,NW,2,0,0
18841,2012,2,25,0,4,NA,NA,NA,4,75.84,1020,8,NW,4,0,0
18842,2012,2,25,1,4,NA,NA,NA,2,65.82,1019,8,cv,1,0,0
18843,2012,2,25,2,4,NA,NA,NA,3,70.67,1019,8,cv,1,0,0
18844,2012,2,25,3,4,NA,NA,NA,4,81.2,1018,7,SW,1,0,0
18845,2012,2,25,4,4,NA,NA,NA,5,87.09,1018,7,SW,3,0,0
18846,2012,2,25,5,4,NA,NA,NA,5,87.09,1016.9,7,SW,4,0,0
18847,2012,2,25,6,4,NA,NA,NA,5,87.09,1016.9,7,SW,5,0,0
18848,2012,2,25,7,4,NA,NA,NA,5,87.09,1016.9,7,SW,6,0,0
18849,2012,2,25,8,4,NA,NA,NA,5,87.09,1016.9,7,SW,7,0,0
18850,2012,2,25,9,4,NA,NA,NA,5,87.09,1018,7,SW,9,0,0
18851,2012,2,25,10,4,NA,NA,NA,5,87.09,1018,7,cv,1,0,0
18852,2012,2,25,11,4,NA,NA,NA,5,81.34,1018,8,cv,2,0,0
18853,2012,2,25,12,4,NA,NA,NA,5,76.01,1016.9,9,cv,3,0,0
18854,2012,2,25,13,4,NA,NA,NA,3,66.05,1015.9,9,NE,2,0,0
18855,2012,2,25,14,4,NA,NA,NA,1,57.25,1014.9,9,NE,4,0,0
18856,2012,2,25,15,4,NA,NA,NA,1,57.25,1014.9,9,NE,5,0,0
18857,2012,2,25,16,4,NA,NA,NA,0,53.26,1014.9,9,NE,6,0,0
18858,2012,2,25,17,4,NA,NA,NA,-1,49.51,1014.9,9,NE,8,0,0
18859,2012,2,25,18,4,NA,NA,NA,-1,49.51,1015.9,9,NE,10,0,0
18860,2012,2,25,19,4,NA,NA,NA,-1,49.51,1018,9,NE,13,0,0
18861,2012,2,25,20,4,NA,NA,NA,0,56.99,1020,8,NE,16,0,0
18862,2012,2,25,21,4,NA,NA,NA,1,61.26,1021,8,NE,19,0,0
18863,2012,2,25,22,4,NA,NA,NA,2,70.47,1023,7,NE,22,0,0
18864,2012,2,25,23,4,NA,NA,NA,2,70.47,1023,7,NE,25,0,0
18865,2012,2,26,0,4,NA,NA,NA,2,70.47,1024,7,cv,1,0,0
18866,2012,2,26,1,4,NA,NA,NA,1,65.59,1023,7,NE,5,0,0
18867,2012,2,26,2,4,NA,NA,NA,1,70.27,1023,6,NE,8,0,0
18868,2012,2,26,3,4,NA,NA,NA,2,75.49,1023,6,cv,0,0,0
18869,2012,2,26,4,4,NA,NA,NA,3,81.06,1022,6,SW,1,0,0
18870,2012,2,26,5,4,NA,NA,NA,2,75.49,1021,6,cv,0,0,0
18871,2012,2,26,6,4,NA,NA,NA,3,86.89,1021,5,SE,1,0,0
18872,2012,2,26,7,4,NA,NA,NA,3,86.89,1021,5,SW,1,0,0
18873,2012,2,26,8,4,NA,NA,NA,2,80.92,1022,5,SW,2,0,0
18874,2012,2,26,9,4,NA,NA,NA,2,75.49,1022,6,SW,3,0,0
18875,2012,2,26,10,4,NA,NA,NA,2,75.49,1023,6,cv,1,0,0
18876,2012,2,26,11,4,NA,NA,NA,1,65.59,1022,7,cv,2,0,0
18877,2012,2,26,12,4,NA,NA,NA,-1,52.98,1022,8,NE,3,0,0
18878,2012,2,26,13,4,NA,NA,NA,-1,52.98,1021,8,NE,4,0,0
18879,2012,2,26,14,4,NA,NA,NA,-2,49.22,1020,8,NE,8,0,0
18880,2012,2,26,15,4,NA,NA,NA,-1,52.98,1019,8,NE,11,0,0
18881,2012,2,26,16,4,NA,NA,NA,0,56.99,1019,8,NE,13,0,0
18882,2012,2,26,17,4,NA,NA,NA,0,56.99,1020,8,NE,15,0,0
18883,2012,2,26,18,4,NA,NA,NA,1,61.26,1020,8,cv,1,0,0
18884,2012,2,26,19,4,NA,NA,NA,2,70.47,1021,7,SW,2,0,0
18885,2012,2,26,20,4,NA,NA,NA,2,70.47,1022,7,SW,4,0,0
18886,2012,2,26,21,4,NA,NA,NA,3,81.06,1024,6,SE,2,0,0
18887,2012,2,26,22,4,NA,NA,NA,3,81.06,1025.1,6,cv,1,0,0
18888,2012,2,26,23,4,NA,NA,NA,2,80.92,1025.1,5,cv,2,0,0
18889,2012,2,27,0,4,NA,NA,NA,3,86.89,1025.1,5,cv,3,0,0
18890,2012,2,27,1,4,NA,NA,NA,3,86.89,1025.1,5,SW,2,0.1,0.1
18891,2012,2,27,2,4,NA,NA,NA,3,86.89,1024,5,SW,5,0,0
18892,2012,2,27,3,4,NA,NA,NA,3,93.19,1024,4,SW,8,0,0
18893,2012,2,27,4,4,NA,NA,NA,2,86.79,1023,4,SW,10,0,0
18894,2012,2,27,5,4,NA,NA,NA,2,93.13,1022,3,SW,11,0,0
18895,2012,2,27,6,4,NA,NA,NA,2,93.13,1021,3,cv,1,0,0
18896,2012,2,27,7,4,NA,NA,NA,2,86.79,1021,4,cv,2,0,0
18897,2012,2,27,8,4,NA,NA,NA,4,100,1021,4,SW,1,0,0
18898,2012,2,27,9,4,NA,NA,NA,4,100,1022,4,SW,2,0,0
18899,2012,2,27,10,4,NA,NA,NA,4,93.24,1021,5,SW,4,0,0
18900,2012,2,27,11,4,NA,NA,NA,3,81.06,1021,6,SW,6,0,0
18901,2012,2,27,12,4,NA,NA,NA,4,81.2,1020,7,cv,1,0,0
18902,2012,2,27,13,4,NA,NA,NA,3,75.67,1018,7,SW,3,0,0
